NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,ROMol
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9698,O=S(=O)([O-])OOS(=O)(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x70a0505f1070>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1744,CCCC(C)C1(CC)C(=O)N=C([S-])NC1=O,<rdkit.Chem.rdchem.Mol object at 0x70a0505ee3b0>
0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,TOX25152,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,<rdkit.Chem.rdchem.Mol object at 0x70a0505ed770>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24827,CC(=O)OCC(C)OC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x70a0505ec3c0>
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX17493,CCNc1nc(NC(C)C)nc(OC)n1,<rdkit.Chem.rdchem.Mol object at 0x70a0505eb8b0>
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6894,CCCCCCCCS,<rdkit.Chem.rdchem.Mol object at 0x70a0505eace0>
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,TOX17706,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x70a0505e9bd0>
0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX673,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccc(O)cc2S(=O)(=O)[O-])cc1,<rdkit.Chem.rdchem.Mol object at 0x70a0505e98c0>
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX7319,Cc1c(N)cccc1N,<rdkit.Chem.rdchem.Mol object at 0x70a0505e9150>
0.0,0.0,0.0,,,0.0,,,,0.0,1.0,,TOX796,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x70a0505e7300>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX13863,C=Cc1ccc(C=C)cc1,<rdkit.Chem.rdchem.Mol object at 0x70a0505e63b0>
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1815,Nc1ccc(Cl)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x70a0505e5fc0>
0.0,,1.0,,0.0,1.0,0.0,1.0,0.0,,,0.0,TOX861,Cc1ccc(O)c(O)c1,<rdkit.Chem.rdchem.Mol object at 0x70a0505e5930>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1477,F[B-](F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x70a0505e4820>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27166,COc1ccc(CCC(C)=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x70a0505e3450>
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX738,O=C(O)Cc1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x70a0505dd770>
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX9249,CN(C)CCN(C)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x70a0505dce40>
0.0,0.0,1.0,,,0.0,,1.0,0.0,0.0,1.0,1.0,TOX6214,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x70a0505dcc10>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9247,CC(C)(O)c1ccc(C(C)(C)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x70a0505dcba0>
,,,,,,,0.0,,0.0,,,TOX3630,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x70a0505d7920>
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX458,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x70a0505d60a0>
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,TOX13187,CN(C)CCC=C1c2ccccc2CCc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x70a0505d5850>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26063,COC(=O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,<rdkit.Chem.rdchem.Mol object at 0x70a0505d2ce0>
0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,TOX26061,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,<rdkit.Chem.rdchem.Mol object at 0x70a0505d2c00>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX17680,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,<rdkit.Chem.rdchem.Mol object at 0x70a0505d2490>
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1414,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,<rdkit.Chem.rdchem.Mol object at 0x70a0505d00b0>
0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,TOX22011,CCCCCCCCCCCC(=O)N(C)CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x70a0505cf5a0>
0.0,0.0,1.0,1.0,1.0,0.0,0.0,,1.0,,1.0,0.0,TOX26255,C(=Cc1ccncc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x70a0505cf370>
,0.0,,,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,TOX29391,O=C1c2ccccc2Cc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x70a0505ceab0>
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX123,c1ccc(N=Nc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x70a0505ce2d0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1026,CCCCN(CCCC)N=O,<rdkit.Chem.rdchem.Mol object at 0x70a0505cd5b0>
0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX25899,CCCCCCOc1ccccc1C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x70a0505cc580>
0.0,,,,,,0.0,,,,1.0,,TOX2955,CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x70a0505cc350>
0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,,TOX2837,Oc1c(I)cc(Cl)c2cccnc12,<rdkit.Chem.rdchem.Mol object at 0x70a0505cbb50>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX7253,CCOC(=O)/C=C/C(=O)OCC,<rdkit.Chem.rdchem.Mol object at 0x70a0505c8890>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26270,CCC(C(=O)OCCOCCN(CC)CC)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x70a0505c75a0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21521,NCCCN1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x70a0505c7140>
0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,TOX21152,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x70a0505c6570>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22198,CCCCNS(=O)(=O)c1ccc(C)cc1,<rdkit.Chem.rdchem.Mol object at 0x70a0505c38b0>
0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26534,CC(=O)N[C@@H](CCC(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x70a0505c31b0>
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX288,Cc1cc(Cl)ccc1N,<rdkit.Chem.rdchem.Mol object at 0x70a0505c2f10>
1.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,TOX283,Nc1ccc(Cl)cc1N,<rdkit.Chem.rdchem.Mol object at 0x70a0505c2ce0>
0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,,0.0,TOX3030,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x70a0505c2570>
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,TOX3035,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,<rdkit.Chem.rdchem.Mol object at 0x70a0505c2420>
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,TOX576,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,<rdkit.Chem.rdchem.Mol object at 0x70a0505c20a0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2977,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x70a0505bfae0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX168,ClCCOCCCl,<rdkit.Chem.rdchem.Mol object at 0x70a0505bfa70>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25500,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x70a0505bef80>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24902,CCC(C)(CCC(C)C)C(=O)[O-].CCC(C)(CCC(C)C)C(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x70a0505bdcb0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27060,COc1cccc(OC)c1,<rdkit.Chem.rdchem.Mol object at 0x70a0505bd8c0>
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX24782,Nc1c(S(=O)(=O)O)cc(Br)c2c1C(=O)c1ccccc1C2=O,<rdkit.Chem.rdchem.Mol object at 0x70a0505b69d0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX240,O=C1CCCCCN1,<rdkit.Chem.rdchem.Mol object at 0x70a0505b4270>
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX241,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x70a0505b4200>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX13241,CC(=O)CCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x70a0505b3680>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3927,Brc1ccc(Oc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x70a0505b3290>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX27787,CN[C@]1(c2ccccc2Cl)CCCCC1=O,<rdkit.Chem.rdchem.Mol object at 0x70a0505b17e0>
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,TOX2409,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x70a0505af4c0>
0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,0.0,TOX27938,Oc1ccc(Cc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x70a0505adee0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX914,NC(=O)Cc1cccc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x70a0505ab840>
0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX916,Nc1cccc2c(N)cccc12,<rdkit.Chem.rdchem.Mol object at 0x70a0505ab760>
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28177,CC(C)C(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x70a0505a8190>
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX27191,C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x70a0505a6a40>
0.0,0.0,0.0,,,0.0,,,,0.0,,,TOX3656,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,<rdkit.Chem.rdchem.Mol object at 0x70a0505a4a50>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX932,O=C(O)c1cccnc1,<rdkit.Chem.rdchem.Mol object at 0x70a0505a3b50>
0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,TOX2446,Oc1ccccc1Cc1ccccc1O,<rdkit.Chem.rdchem.Mol object at 0x70a0505a05f0>
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3453,O=C1c2ccccc2C(=O)C1c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x70a05059cba0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3261,CCCC(C)(COC(N)=O)COC(N)=O,<rdkit.Chem.rdchem.Mol object at 0x70a050598270>
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,TOX27700,CCCc1ccccc1O,<rdkit.Chem.rdchem.Mol object at 0x70a0505931b0>
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX1170,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x70a05058fed0>
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,TOX2540,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x70a05058c270>
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX22299,CC(C)c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x70a05058a340>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28797,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x70a050587bc0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX28821,CCN(CC)CCc1c[nH]c2ccccc12.CCN(CC)CCc1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x70a050586b90>
0.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,TOX18,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,<rdkit.Chem.rdchem.Mol object at 0x70a0505865e0>
0.0,,1.0,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,TOX28654,Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N,<rdkit.Chem.rdchem.Mol object at 0x70a050585150>
0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TOX406,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,<rdkit.Chem.rdchem.Mol object at 0x70a05057b530>
0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,TOX22259,O=S(=O)(c1ccccc1)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x70a050579a80>
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX4030,Cl/C=C\Cl,<rdkit.Chem.rdchem.Mol object at 0x70a050574820>
1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,TOX26756,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,<rdkit.Chem.rdchem.Mol object at 0x70a0505740b0>
,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX28962,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x70a050570cf0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX878,Cc1ccc2ccccc2c1,<rdkit.Chem.rdchem.Mol object at 0x70a05056ece0>
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1358,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x70a050564580>
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX25868,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x70a0505617e0>
0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14877,Cc1cc(C)nc(Nc2ccccc2)n1,<rdkit.Chem.rdchem.Mol object at 0x70a05055f760>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6240,CCC(=O)/C=C/C1C(C)=CCCC1(C)C,<rdkit.Chem.rdchem.Mol object at 0x70a05055dcb0>
0.0,,0.0,0.0,1.0,0.0,1.0,,0.0,,0.0,0.0,TOX28584,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x70a05055cba0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4091,CCCN(CCC)C(=O)SCC,<rdkit.Chem.rdchem.Mol object at 0x70a05055c900>
0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,0.0,TOX2946,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x70a050559460>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28635,CCCCC(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x70a050554040>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX10138,CC(=O)CCC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x70a050546030>
,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1740,CCCCO,<rdkit.Chem.rdchem.Mol object at 0x70a0505c0f90>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27582,CCCCCCOC(=O)CC,<rdkit.Chem.rdchem.Mol object at 0x70a05058a810>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX27943,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x70a0505f0c80>
,,,,,,,0.0,,0.0,,,TOX70,NCCCCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x70a05056e730>
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27611,CCCC1CCC(=O)O1,<rdkit.Chem.rdchem.Mol object at 0x70a05056fb50>
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,TOX7713,CCCCCCCC/C=C\CCCCCCCC(=O)OCCO,<rdkit.Chem.rdchem.Mol object at 0x70a0505fab20>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX21567,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x70a0505d6500>
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29343,CCCC[N+]1(C)CCCCC1.O=S(=O)([O-])C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x70a0506167a0>
1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28639,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,<rdkit.Chem.rdchem.Mol object at 0x70a05059bd80>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX7137,CCCCCCCC/C=C\CCCCCCCC(N)=O,<rdkit.Chem.rdchem.Mol object at 0x70a050577840>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25300,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,<rdkit.Chem.rdchem.Mol object at 0x70a05055e9d0>
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1185,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,<rdkit.Chem.rdchem.Mol object at 0x70a05062b840>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25382,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,<rdkit.Chem.rdchem.Mol object at 0x70a0506090e0>
1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX25646,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,<rdkit.Chem.rdchem.Mol object at 0x70a0506042e0>
1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28529,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,<rdkit.Chem.rdchem.Mol object at 0x70a0505f51c0>
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX12309,CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x70a0505ce030>
0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX5047,CCOCCOCCOCC,<rdkit.Chem.rdchem.Mol object at 0x70a0505c97e0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX17044,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x70a0505c1620>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX7236,Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x70a0505b31b0>
0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX28861,CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2cccs2)CC1,<rdkit.Chem.rdchem.Mol object at 0x70a050596d50>
1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,TOX3353,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x70a05057fa70>
0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX4035,O=C(O)CCCOc1ccc(Cl)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x70a050574890>
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1290,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,<rdkit.Chem.rdchem.Mol object at 0x70a050560ba0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX26176,O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,<rdkit.Chem.rdchem.Mol object at 0x70a050626f80>
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24951,C=C(C)C(=O)OCCOP(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x70a050624b30>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7402,COC(=O)c1cccc(C(=O)OC)c1,<rdkit.Chem.rdchem.Mol object at 0x70a0506171b0>
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24267,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x70a0506153f0>
0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,TOX28857,CCC(=O)N(c1ccccc1)[C@H]1CCN(CCc2ccccc2)C[C@@H]1C,<rdkit.Chem.rdchem.Mol object at 0x70a05060bf40>
,,,,,,,0.0,,0.0,,,TOX31478,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1C[C@@H](OC(=O)CC)[C@@H]2OC(=O)CC,<rdkit.Chem.rdchem.Mol object at 0x70a050606ea0>
